OBJECT_NAME,NORAD_CAT_ID,COUNTRY,LAUNCH,LAUNCH_YEAR,SITE,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,OBJECT_ID,ORBIT_TYPE
STARLINK-36782,67805.0,US,2026-02-15,2026.0,AFWTR,93.36,97.29,440.0,438.0,,2026-032J,LEO
STARLINK-36389,67806.0,US,2026-02-15,2026.0,AFWTR,93.41,97.29,443.0,440.0,,2026-032K,LEO
STARLINK-36382,67807.0,US,2026-02-15,2026.0,AFWTR,92.95,97.28,421.0,417.0,,2026-032L,LEO
STARLINK-36811,67808.0,US,2026-02-15,2026.0,AFWTR,93.35,97.29,440.0,437.0,,2026-032M,LEO
STARLINK-36795,67809.0,US,2026-02-15,2026.0,AFWTR,93.44,97.29,444.0,441.0,,2026-032N,LEO
STARLINK-36807,67810.0,US,2026-02-15,2026.0,AFWTR,93.38,97.29,442.0,438.0,,2026-032P,LEO
STARLINK-36733,67811.0,US,2026-02-15,2026.0,AFWTR,93.29,97.29,437.0,435.0,,2026-032Q,LEO
STARLINK-36767,67814.0,US,2026-02-15,2026.0,AFWTR,93.41,97.29,443.0,440.0,,2026-032T,LEO
STARLINK-36797,67815.0,US,2026-02-15,2026.0,AFWTR,92.95,97.29,420.0,418.0,,2026-032U,LEO
STARLINK-36343,67816.0,US,2026-02-15,2026.0,AFWTR,93.12,97.29,429.0,426.0,,2026-032V,LEO
STARLINK-36756,67817.0,US,2026-02-15,2026.0,AFWTR,93.18,97.29,432.0,429.0,,2026-032W,LEO
STARLINK-36346,67818.0,US,2026-02-15,2026.0,AFWTR,92.95,97.28,420.0,417.0,,2026-032X,LEO
STARLINK-36788,67819.0,US,2026-02-15,2026.0,AFWTR,93.39,97.29,442.0,439.0,,2026-032Y,LEO
STARLINK-36353,67820.0,US,2026-02-15,2026.0,AFWTR,93.37,97.29,441.0,438.0,,2026-032Z,LEO
STARLINK-36800,67797.0,US,2026-02-15,2026.0,AFWTR,92.95,97.29,420.0,418.0,,2026-032A,LEO
STARLINK-36377,67812.0,US,2026-02-15,2026.0,AFWTR,92.95,97.28,420.0,418.0,,2026-032R,LEO
STARLINK-36732,67813.0,US,2026-02-15,2026.0,AFWTR,92.95,97.29,420.0,418.0,,2026-032S,LEO
DRAGON FREEDOM 3,67796.0,US,2026-02-13,2026.0,AFETR,92.97,51.63,425.0,415.0,,2026-031A,LEO
KUIPER-00200,67772.0,US,2026-02-12,2026.0,FRGUI,94.84,51.89,512.0,510.0,,2026-030J,LEO
KUIPER-00197,67769.0,US,2026-02-12,2026.0,FRGUI,93.65,51.89,455.0,451.0,,2026-030F,LEO
KUIPER-00203,67773.0,US,2026-02-12,2026.0,FRGUI,97.51,51.91,640.0,638.0,,2026-030K,LEO
KUIPER-00276,67794.0,US,2026-02-12,2026.0,FRGUI,94.28,51.88,496.0,472.0,,2026-030AG,LEO
JAM-E JAM 1,67757.0,IRAN,2026-02-12,2026.0,TTMTR,1436.01,0.38,35792.0,35777.0,,2026-028B,GEO
KUIPER-00159,67764.0,US,2026-02-12,2026.0,FRGUI,93.7,51.89,459.0,451.0,,2026-030A,LEO
KUIPER-00160,67765.0,US,2026-02-12,2026.0,FRGUI,93.69,51.88,458.0,452.0,,2026-030B,LEO
KUIPER-00177,67766.0,US,2026-02-12,2026.0,FRGUI,97.3,51.9,631.0,628.0,,2026-030C,LEO
KUIPER-00180,67768.0,US,2026-02-12,2026.0,FRGUI,97.24,51.9,630.0,623.0,,2026-030E,LEO
KUIPER-00198,67770.0,US,2026-02-12,2026.0,FRGUI,95.23,51.89,532.0,528.0,,2026-030G,LEO
KUIPER-00199,67771.0,US,2026-02-12,2026.0,FRGUI,93.78,51.88,466.0,452.0,,2026-030H,LEO
KUIPER-00205,67774.0,US,2026-02-12,2026.0,FRGUI,93.63,51.88,455.0,449.0,,2026-030L,LEO
KUIPER-00208,67775.0,US,2026-02-12,2026.0,FRGUI,97.18,51.91,634.0,614.0,,2026-030M,LEO
KUIPER-00209,67776.0,US,2026-02-12,2026.0,FRGUI,97.23,51.9,630.0,623.0,,2026-030N,LEO
KUIPER-00213,67777.0,US,2026-02-12,2026.0,FRGUI,96.64,51.9,607.0,588.0,,2026-030P,LEO
KUIPER-00214,67778.0,US,2026-02-12,2026.0,FRGUI,96.3,51.9,583.0,580.0,,2026-030Q,LEO
KUIPER-00215,67779.0,US,2026-02-12,2026.0,FRGUI,93.81,51.88,468.0,453.0,,2026-030R,LEO
KUIPER-00218,67780.0,US,2026-02-12,2026.0,FRGUI,96.29,51.89,586.0,576.0,,2026-030S,LEO
KUIPER-00220,67781.0,US,2026-02-12,2026.0,FRGUI,93.75,51.88,464.0,452.0,LARGE,2026-030T,LEO
KUIPER-00222,67782.0,US,2026-02-12,2026.0,FRGUI,94.66,51.89,514.0,491.0,,2026-030U,LEO
KUIPER-00223,67783.0,US,2026-02-12,2026.0,FRGUI,93.8,51.88,469.0,453.0,,2026-030V,LEO
KUIPER-00225,67784.0,US,2026-02-12,2026.0,FRGUI,94.63,51.89,503.0,499.0,,2026-030W,LEO
KUIPER-00226,67785.0,US,2026-02-12,2026.0,FRGUI,94.29,51.88,497.0,471.0,,2026-030X,LEO
KUIPER-00259,67786.0,US,2026-02-12,2026.0,FRGUI,94.33,51.89,493.0,480.0,,2026-030Y,LEO
KUIPER-00260,67787.0,US,2026-02-12,2026.0,FRGUI,94.05,51.89,474.0,471.0,,2026-030Z,LEO
KUIPER-00262,67788.0,US,2026-02-12,2026.0,FRGUI,94.04,51.89,473.0,470.0,,2026-030AA,LEO
KUIPER-00266,67789.0,US,2026-02-12,2026.0,FRGUI,94.28,51.88,499.0,469.0,,2026-030AB,LEO
KUIPER-00268,67790.0,US,2026-02-12,2026.0,FRGUI,93.69,51.89,458.0,452.0,,2026-030AC,LEO
KUIPER-00270,67791.0,US,2026-02-12,2026.0,FRGUI,93.76,51.88,466.0,451.0,,2026-030AD,LEO
KUIPER-00274,67792.0,US,2026-02-12,2026.0,FRGUI,94.95,51.89,529.0,503.0,,2026-030AE,LEO
KUIPER-00275,67793.0,US,2026-02-12,2026.0,FRGUI,93.76,51.89,465.0,451.0,,2026-030AF,LEO
KUIPER-00279,67795.0,US,2026-02-12,2026.0,FRGUI,93.77,51.88,464.0,454.0,,2026-030AH,LEO
KUIPER-00178,67767.0,US,2026-02-12,2026.0,FRGUI,97.54,51.9,641.0,640.0,,2026-030D,LEO
STARLINK-36754,67725.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026E,LEO
STARLINK-36772,67721.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026A,LEO
STARLINK-36369,67723.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026C,LEO
STARLINK-36752,67724.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026D,LEO
STARLINK-36741,67727.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026G,LEO
STARLINK-36757,67728.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026H,LEO
STARLINK-36315,67731.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026L,LEO
STARLINK-36260,67732.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026M,LEO
STARLINK-36749,67734.0,US,2026-02-11,2026.0,AFWTR,93.9,97.28,468.0,463.0,,2026-026P,LEO
STARLINK-36691,67735.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026Q,LEO
STARLINK-36330,67737.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026S,LEO
STARLINK-36327,67738.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026T,LEO
STARLINK-36329,67739.0,US,2026-02-11,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-026U,LEO
STARLINK-36737,67740.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026V,LEO
STARLINK-36740,67741.0,US,2026-02-11,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-026W,LEO
STARLINK-36693,67742.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026X,LEO
STARLINK-36796,67722.0,US,2026-02-11,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-026B,LEO
STARLINK-36755,67726.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026F,LEO
STARLINK-36751,67729.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026J,LEO
STARLINK-36747,67730.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026K,LEO
STARLINK-36746,67733.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-026N,LEO
STARLINK-36317,67736.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026R,LEO
STARLINK-36717,67743.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-026Y,LEO
STARLINK-36692,67744.0,US,2026-02-11,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-026Z,LEO
PRC TEST SPACECRAFT 4,67689.0,PRC,2026-02-07,2026.0,JSC,96.53,49.99,596.0,588.0,,2026-024A,LEO
STARLINK-36401,67696.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025D,LEO
STARLINK-36344,67710.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025T,LEO
STARLINK-36705,67712.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025V,LEO
STARLINK-36708,67713.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025W,LEO
STARLINK-36702,67714.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025X,LEO
STARLINK-36715,67716.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025Z,LEO
STARLINK-36385,67717.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025AA,LEO
STARLINK-36748,67693.0,US,2026-02-07,2026.0,AFWTR,93.85,97.28,464.0,462.0,,2026-025A,LEO
STARLINK-36753,67694.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-025B,LEO
STARLINK-36750,67695.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-025C,LEO
STARLINK-36704,67697.0,US,2026-02-07,2026.0,AFWTR,93.9,97.29,466.0,465.0,,2026-025E,LEO
STARLINK-36697,67698.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025F,LEO
STARLINK-36716,67699.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025G,LEO
STARLINK-36712,67700.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-025H,LEO
STARLINK-36713,67701.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-025J,LEO
STARLINK-36695,67702.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-025K,LEO
STARLINK-36630,67703.0,US,2026-02-07,2026.0,AFWTR,93.85,97.29,463.0,463.0,,2026-025L,LEO
STARLINK-36338,67704.0,US,2026-02-07,2026.0,AFWTR,93.9,97.29,466.0,465.0,,2026-025M,LEO
STARLINK-36316,67705.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025N,LEO
STARLINK-36707,67706.0,US,2026-02-07,2026.0,AFWTR,93.9,97.29,466.0,465.0,,2026-025P,LEO
STARLINK-36645,67707.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-025Q,LEO
STARLINK-36287,67708.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,470.0,461.0,,2026-025R,LEO
STARLINK-36698,67709.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-025S,LEO
STARLINK-36687,67711.0,US,2026-02-07,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-025U,LEO
STARLINK-36718,67715.0,US,2026-02-07,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-025Y,LEO
COSMOS 2600,67674.0,CIS,2026-02-05,2026.0,PKMTR,90.98,96.63,330.0,316.0,,2026-023A,LEO
STARLINK-36342,67649.0,US,2026-02-02,2026.0,AFWTR,93.85,97.28,464.0,462.0,,2026-022B,LEO
STARLINK-36703,67650.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022C,LEO
STARLINK-36696,67651.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022D,LEO
STARLINK-36694,67653.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022F,LEO
STARLINK-36701,67658.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022L,LEO
STARLINK-36719,67648.0,US,2026-02-02,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-022A,LEO
STARLINK-36699,67652.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022E,LEO
STARLINK-36620,67654.0,US,2026-02-02,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-022G,LEO
STARLINK-36720,67655.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022H,LEO
STARLINK-36688,67656.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022J,LEO
STARLINK-36706,67657.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022K,LEO
STARLINK-36642,67659.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022M,LEO
STARLINK-36673,67660.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022N,LEO
STARLINK-36674,67661.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022P,LEO
STARLINK-36700,67662.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022Q,LEO
STARLINK-36675,67663.0,US,2026-02-02,2026.0,AFWTR,93.9,97.28,467.0,464.0,,2026-022R,LEO
STARLINK-36404,67664.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022S,LEO
STARLINK-36399,67665.0,US,2026-02-02,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-022T,LEO
STARLINK-36365,67666.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022U,LEO
STARLINK-36622,67667.0,US,2026-02-02,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-022V,LEO
STARLINK-36625,67668.0,US,2026-02-02,2026.0,AFWTR,93.9,97.29,468.0,463.0,,2026-022W,LEO
STARLINK-36639,67669.0,US,2026-02-02,2026.0,AFWTR,93.9,97.29,467.0,464.0,,2026-022X,LEO
STARLINK-36596,67670.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-022Y,LEO
STARLINK-36616,67672.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-022AA,LEO
STARLINK-36297,67671.0,US,2026-02-02,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-022Z,LEO
STARLINK-36439,67624.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020H,LEO
STARLINK-36601,67618.0,US,2026-01-30,2026.0,AFETR,94.27,43.01,485.0,481.0,,2026-020B,LEO
STARLINK-36119,67619.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,483.0,,2026-020C,LEO
STARLINK-36607,67620.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,483.0,,2026-020D,LEO
STARLINK-36614,67622.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020F,LEO
STARLINK-36600,67623.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,483.0,483.0,,2026-020G,LEO
STARLINK-36502,67627.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,483.0,483.0,,2026-020L,LEO
STARLINK-36532,67628.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020M,LEO
STARLINK-36527,67631.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020Q,LEO
STARLINK-36633,67632.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,485.0,481.0,,2026-020R,LEO
STARLINK-36627,67635.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020U,LEO
STARLINK-36595,67639.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,483.0,,2026-020Y,LEO
STARLINK-36514,67641.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,485.0,481.0,,2026-020AA,LEO
STARLINK-36623,67644.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,486.0,480.0,,2026-020AD,LEO
STARLINK-36619,67645.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,485.0,481.0,,2026-020AE,LEO
STARLINK-36615,67621.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020E,LEO
STARLINK-36438,67625.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020J,LEO
STARLINK-36436,67626.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020K,LEO
STARLINK-36637,67633.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020S,LEO
STARLINK-36617,67634.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020T,LEO
STARLINK-36610,67637.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020W,LEO
STARLINK-36599,67638.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020X,LEO
STARLINK-36570,67640.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020Z,LEO
STARLINK-36533,67643.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020AC,LEO
STARLINK-36548,67617.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020A,LEO
STARLINK-36416,67630.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020P,LEO
STARLINK-36624,67636.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,483.0,,2026-020V,LEO
STARLINK-36556,67642.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,485.0,481.0,,2026-020AB,LEO
NEONSAT-1A,67614.0,SKOR,2026-01-30,2026.0,RLLC,95.48,97.42,552.0,532.0,,2026-019A,LEO
STARLINK-36367,67629.0,US,2026-01-30,2026.0,AFETR,94.27,43.0,484.0,482.0,,2026-020N,LEO
STARLINK-36629,67596.0,US,2026-01-29,2026.0,AFWTR,93.85,97.28,464.0,462.0,,2026-018H,LEO
STARLINK-36641,67589.0,US,2026-01-29,2026.0,AFWTR,93.9,97.28,466.0,464.0,,2026-018A,LEO
STARLINK-36391,67591.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018C,LEO
STARLINK-36638,67594.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-018F,LEO
STARLINK-36628,67595.0,US,2026-01-29,2026.0,AFWTR,93.9,97.28,466.0,465.0,,2026-018G,LEO
STARLINK-36358,67598.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018K,LEO
STARLINK-36582,67599.0,US,2026-01-29,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-018L,LEO
STARLINK-36640,67600.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-018M,LEO
STARLINK-36635,67601.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018N,LEO
STARLINK-36605,67604.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-018R,LEO
STARLINK-36281,67605.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018S,LEO
STARLINK-35843,67606.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-018T,LEO
STARLINK-36351,67607.0,US,2026-01-29,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-018U,LEO
STARLINK-36411,67608.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018V,LEO
STARLINK-36312,67609.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-018W,LEO
STARLINK-36636,67611.0,US,2026-01-29,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-018Y,LEO
STARLINK-36407,67612.0,US,2026-01-29,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-018Z,LEO
STARLINK-36597,67613.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,468.0,463.0,,2026-018AA,LEO
STARLINK-36631,67602.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018P,LEO
STARLINK-36376,67590.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-018B,LEO
STARLINK-36603,67592.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-018D,LEO
STARLINK-36634,67593.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-018E,LEO
STARLINK-36384,67597.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-018J,LEO
STARLINK-36626,67603.0,US,2026-01-29,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-018Q,LEO
STARLINK-36387,67610.0,US,2026-01-29,2026.0,AFWTR,91.41,97.28,345.0,343.0,,2026-018X,LEO
NAVSTAR 85 (USA 581),67588.0,US,2026-01-28,2026.0,AFETR,717.95,55.05,20247.0,20116.0,,2026-017A,MEO
STARLINK-36621,67561.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-016A,LEO
STARLINK-36398,67562.0,US,2026-01-25,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-016B,LEO
STARLINK-36403,67563.0,US,2026-01-25,2026.0,AFWTR,93.9,97.28,467.0,463.0,,2026-016C,LEO
STARLINK-36593,67564.0,US,2026-01-25,2026.0,AFWTR,93.86,97.29,464.0,462.0,,2026-016D,LEO
STARLINK-35725,67565.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-016E,LEO
STARLINK-36394,67566.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-016F,LEO
STARLINK-36352,67567.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016G,LEO
STARLINK-36575,67569.0,US,2026-01-25,2026.0,AFWTR,93.42,97.28,443.0,441.0,,2026-016J,LEO
STARLINK-36562,67570.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,465.0,,2026-016K,LEO
STARLINK-36578,67571.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016L,LEO
STARLINK-36350,67572.0,US,2026-01-25,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-016M,LEO
STARLINK-36588,67573.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016N,LEO
STARLINK-36594,67574.0,US,2026-01-25,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-016P,LEO
STARLINK-36400,67575.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016Q,LEO
STARLINK-36591,67576.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-016R,LEO
STARLINK-36590,67577.0,US,2026-01-25,2026.0,AFWTR,93.9,97.28,467.0,464.0,,2026-016S,LEO
STARLINK-36613,67578.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-016T,LEO
STARLINK-36571,67579.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-016U,LEO
STARLINK-36612,67580.0,US,2026-01-25,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-016V,LEO
STARLINK-36609,67582.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016X,LEO
STARLINK-36419,67584.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016Z,LEO
STARLINK-36632,67581.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,466.0,465.0,,2026-016W,LEO
STARLINK-36435,67568.0,US,2026-01-25,2026.0,AFWTR,93.91,97.28,467.0,464.0,,2026-016H,LEO
STARLINK-36577,67583.0,US,2026-01-25,2026.0,AFWTR,93.91,97.29,467.0,464.0,,2026-016Y,LEO
STARLINK-36560,67585.0,US,2026-01-25,2026.0,AFWTR,93.91,97.29,466.0,465.0,,2026-016AA,LEO
STARLINK-35934,67542.0,US,2026-01-22,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-014L,LEO
STARLINK-36586,67548.0,US,2026-01-22,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-014S,LEO
STARLINK-36563,67550.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,346.0,342.0,,2026-014U,LEO
STARLINK-36587,67532.0,US,2026-01-22,2026.0,AFWTR,91.78,97.28,363.0,361.0,,2026-014A,LEO
STARLINK-36417,67533.0,US,2026-01-22,2026.0,AFWTR,91.41,97.29,345.0,343.0,,2026-014B,LEO
STARLINK-36576,67534.0,US,2026-01-22,2026.0,AFWTR,91.42,97.28,345.0,343.0,,2026-014C,LEO
STARLINK-36574,67535.0,US,2026-01-22,2026.0,AFWTR,91.87,97.28,368.0,365.0,,2026-014D,LEO
STARLINK-36572,67536.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-014E,LEO
STARLINK-36561,67537.0,US,2026-01-22,2026.0,AFWTR,91.63,97.29,356.0,353.0,,2026-014F,LEO
STARLINK-36397,67538.0,US,2026-01-22,2026.0,AFWTR,91.42,97.28,348.0,341.0,,2026-014G,LEO
STARLINK-36573,67539.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,346.0,342.0,,2026-014H,LEO
STARLINK-36585,67540.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-014J,LEO
STARLINK-36579,67541.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-014K,LEO
STARLINK-36581,67543.0,US,2026-01-22,2026.0,AFWTR,91.41,97.28,345.0,342.0,,2026-014M,LEO
STARLINK-36565,67544.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,346.0,342.0,,2026-014N,LEO
STARLINK-36583,67545.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,346.0,342.0,,2026-014P,LEO
STARLINK-36580,67546.0,US,2026-01-22,2026.0,AFWTR,91.42,97.29,345.0,343.0,,2026-014Q,LEO
STARLINK-36584,67547.0,US,2026-01-22,2026.0,AFWTR,91.41,97.29,345.0,342.0,,2026-014R,LEO
